student_id, scoala, math, limba romana, limba materna, medie, media materna
B12264258, Şcoala Gimnazială "Ion I.C. Brătianu", 7.15, 7.55, -, 7.35, 0
B12264266, Şcoala Gimnazială "Ion I.C. Brătianu", 9.30, 9.00, -, 9.15, 0
B12265222, Școala Gimnazială ”Iancului”, 9.40, 9.85, -, 9.62, 0
B12266780, Școala Gimnazială ”Tudor Arghezi”, 8.80, 9.60, -, 9.2, 0
B12267231, Colegiul Național Bilingv ”George Coșbuc”, 8.90, 9.55, -, 9.23, 0
B12268738, Şcoala Gimnazială "Grigore Tocilescu", 6.35, 6.50, -, 6.42, 0
B12269991, Şcoala Gimnazială nr. 84, 4.05, 4.65, -, 4.35, 0
B12270254, Şcoala Gimnazială "Regele Mihai I", 5.75, 5.00, -, 5.38, 0
B12272268, Liceul Tehnologic Special nr. 3, 1.65, 3.00, -, 2.33, 0
B12272406, Colegiul Național Bilingv ”George Coșbuc”, 10.00, 10.00, -, 10.0, 0
B12272428, Şcoala Gimnazială nr. 5, 9.65, 10.00, -, 9.82, 0
B12272435, Școala Gimnazială ”Iancului”, 8.50, 8.70, -, 8.6, 0
B12272448, Școala Gimnazială ”Iancului”, 8.05, 6.60, -, 7.33, 0
B12272462, Școala Gimnazială nr. 79, 9.25, 9.50, -, 9.38, 0
B12272486, Școala Gimnazială ”Iancului”, 8.60, 8.80, -, 8.7, 0
B12273676, Liceul Teoretic Mihai Ionescu, 8.35, 9.65, -, 9.0, 0
B12281658, Școala Gimnazială Cezar Bolliac, 4.70, 4.55, -, 4.62, 0
B12286169, Şcoala Gimnazială nr. 135, 8.45, 7.05, -, 7.75, 0
B12288215, Şcoala Gimnazială "Sfântul Andrei", 8.75, 6.50, -, 7.62, 0
B12288220, Şcoala Gimnazială "Sfântul Andrei", 8.10, 9.10, -, 8.6, 0
B12288229, Şcoala Gimnazială nr. 178, 8.75, 8.55, -, 8.65, 0
B12288234, Şcoala Gimnazială "Sfântul Andrei", 8.55, 9.15, -, 8.85, 0
B12288236, Liceul Teoretic "Marin Preda", 8.55, 8.50, -, 8.53, 0
B12288240, Şcoala Gimnazială "Sfântul Andrei", 8.55, 8.50, -, 8.53, 0
B12288249, Şcoala Gimnazială "Sfântul Andrei", 2.10, 2.50, -, 2.3, 0
B12288250, Şcoala Gimnazială nr. 169, 9.00, 8.10, -, 8.55, 0
B12288261, Şcoala Gimnazială "Sfântul Andrei", 7.75, 5.10, -, 6.42, 0
B12291820, Şcoala Gimnazială "I. Heliade Rădulescu", 8.20, 8.40, -, 8.3, 0
B12291864, Colegiul Naţional "Grigore Moisil", 9.70, 10.00, -, 9.85, 0
B12291871, Şcoala Gimnazială "Sfântul Andrei", 7.65, 7.40, -, 7.53, 0
B12292375, Liceul Teoretic Internațional de Informatică Bucuresti, 5.10, 4.00, -, 4.55, 0
B12293441, Școala Gimnazială "Avram Iancu", 8.15, 7.95, -, 8.05, 0
B12295575, Şcoala Gimnazială nr. 133, 6.60, 5.00, -, 5.8, 0
B12296081, Şcoala Gimnazială nr. 309, 4.55, 5.50, -, 5.03, 0
B12297684, Şcoala Gimnazială nr. 96, 9.65, 8.95, -, 9.3, 0
B12298381, Şcoala Gimnazială "Titu Maiorescu", 8.60, 9.15, -, 8.88, 0
B12298827, Şcoala Gimnazială "Sfinţii Constantin și Elena", 3.05, 5.00, -, 4.03, 0
B12299074, Şcoala Gimnazială nr. 124, 6.20, 4.65, -, 5.43, 0
B12299980, Şcoala Gimnazială nr. 183, 2.15, 2.00, -, 2.08, 0
B12302824, Școala Gimnazială nr. 78, 5.15, 5.00, -, 5.08, 0
B12460865, Complexul Educational Laude-Reut, 9.70, 9.10, -, 9.4, 0
B12494133, Şcoala Gimnazială "Adrian Păunescu", 9.55, 8.60, -, 9.07, 0
B12495882, Şcoala Gimnazială nr. 84, 5.60, 5.00, -, 5.3, 0
B12501785, Școala Gimnazială nr. 79, 9.20, 9.30, -, 9.25, 0
B12502234, Şcoala Gimnazială nr. 133, 5.60, 6.55, -, 6.07, 0
B12502606, Liceul Tehnologic "Sf. Antim Ivireanu", 8.10, 7.00, -, 7.55, 0
B12505965, Școala Gimnazială nr. 165, 5.65, 4.00, -, 4.83, 0
B12509890, Şcoala Gimnazială nr. 103, 6.40, 3.05, -, 4.72, 0
B12511543, Liceul Teoretic "Jean Monnet", 9.45, 7.80, -, 8.62, 0
B12517568, Şcoala Gimnazială nr. 134, 5.15, 3.00, -, 4.08, 0
B12521703, Școala Gimnazială "Șerban-Vodă", 8.60, 5.15, -, 6.88, 0
B12522546, Școala Gimnazială nr. 85, 7.40, 7.20, -, 7.3, 0
B12523536, Colegiul Naţional "Grigore Moisil", 9.80, 10.00, -, 9.9, 0
B12526027, Şcoala Gimnazială nr. 206, 7.20, 7.20, -, 7.2, 0
B12526185, Școala Gimnazială "Mihai Botez", 9.05, 8.60, -, 8.82, 0
B12527410, Liceul Teoretic Internațional de Informatică Bucuresti, 7.65, 9.10, -, 8.38, 0
B12527423, Liceul Teoretic Internațional de Informatică Bucuresti, 6.65, 10.00, -, 8.32, 0
B12527634, Școala Gimnazială nr. 77, 4.35, 5.00, -, 4.67, 0
B12527721, Şcoala Gimnazială "Titu Maiorescu", 6.80, 6.95, -, 6.88, 0
B12527920, Școala Gimnazială Metropolitană "Arc", 9.10, 9.55, -, 9.32, 0
B12530117, Liceul Teoretic Bilingv "Miguel de Cervantes", 7.80, 7.90, -, 7.85, 0
B12530125, Liceul Teoretic Bilingv "Miguel de Cervantes", 8.35, 7.85, -, 8.1, 0
B12536467, Liceul Teoretic Bilingv "Miguel de Cervantes", 7.15, 6.90, -, 7.03, 0
B12536640, Școala Gimnazială ”Sf. Silvestru”, 7.60, 5.90, -, 6.75, 0
B12536834, Şcoala Gimnazială nr. 5, 5.20, 5.50, -, 5.35, 0
B12541374, Şcoala Gimnazială nr. 136, 5.30, 2.00, -, 3.65, 0
B12544558, Şcoala Gimnazială "Fridolin", 9.45, 8.35, -, 8.9, 0
B12544590, Şcoala Gimnazială "Fridolin", 9.50, 9.85, -, 9.68, 0
B12544605, Liceul Teoretic "Alexandru Vlahuţă", 8.00, 7.80, -, 7.9, 0
B12544631, Colegiul German "Goethe", 6.25, 6.50, -, 6.38, 0
B12544634, Şcoala Gimnazială "Fridolin", 7.20, 8.85, -, 8.03, 0
B12544655, Colegiul German "Goethe", 9.50, 9.50, -, 9.5, 0
B12544660, Şcoala Gimnazială "Fridolin", 9.05, 8.85, -, 8.95, 0
B12544679, Şcoala Gimnazială "Fridolin", 9.10, 9.65, -, 9.38, 0
B12544703, Şcoala Gimnazială "Fridolin", 8.80, 8.05, -, 8.43, 0
B12544715, Liceul Teoretic Scoala Europeana Bucuresti, 9.30, 9.05, -, 9.18, 0
B12544724, Şcoala Gimnazială "Fridolin", 9.65, 9.70, -, 9.68, 0
B12544729, Liceul Teoretic Scoala Europeana Bucuresti, 9.60, 9.60, -, 9.6, 0
B12547262, Liceul ''Româno-Finlandez'', 5.40, 6.45, -, 5.93, 0
B12547295, Şcoala Gimnazială nr. 117, 8.35, 8.70, -, 8.52, 0
B12549537, Şcoala Gimnazială "Grigore Tocilescu", 5.60, 4.50, -, 5.05, 0
B12552479, Şcoala Gimnazială "Sfântul Andrei", 6.00, 5.90, -, 5.95, 0
B12552502, Şcoala Gimnazială "Sfântul Andrei", 8.00, 7.75, -, 7.88, 0
B12552528, Şcoala Gimnazială nr. 7, 8.35, 8.45, -, 8.4, 0
B12552539, Şcoala Gimnazială "Sfântul Andrei", 9.05, 8.20, -, 8.62, 0
B12552621, Şcoala Gimnazială "Sfântul Andrei", 8.45, 7.30, -, 7.88, 0
B12552885, Şcoala Gimnazială "Sfântul Andrei", 7.20, 5.40, -, 6.3, 0
B12553035, Școala Gimnazială nr. 62, 7.45, 4.10, -, 5.78, 0
B12553158, Şcoala Gimnazială "Sfântul Andrei", 5.35, 2.50, -, 3.92, 0
B12554176, Colegiul Naţional "Elena Cuza", 8.10, 6.25, -, 7.17, 0
B12555033, Școala Gimnazială nr. 56, 7.60, 9.25, -, 8.43, 0
B12557816, Şcoala Gimnazială nr. 150, 8.50, 8.10, -, 8.3, 0
B12562243, Liceul Teoretic Bilingv "Miguel de Cervantes", 8.70, 8.65, -, 8.68, 0
B12563267, Şcoala Gimnazială "General Eremia Grigorescu", 9.50, 9.00, -, 9.25, 0
B12563538, Şcoala Gimnazială "Sfântul Andrei", 8.55, 8.45, -, 8.5, 0
B12564752, Şcoala Gimnazială nr. 181, 4.70, 4.05, -, 4.38, 0
B12568184, Liceul Internațional Ioanid, 9.15, 8.70, -, 8.93, 0
B12568280, Școala Gimnazială nr. 81, 7.25, 8.10, -, 7.67, 0
B12568797, Şcoala Gimnazială nr. 280, 9.25, 9.90, -, 9.57, 0
B12568861, Şcoala Gimnazială "Luceafărul", 8.40, 9.25, -, 8.82, 0
B12569276, Şcoala Gimnazială nr. 129, 9.50, 8.55, -, 9.03, 0
B12569814, Şcoala Gimnazială nr. 127, 9.25, 7.75, -, 8.5, 0
B12569886, Şcoala Gimnazială "Mircea Sântimbreanu", 7.10, 5.80, -, 6.45, 0
B12569887, Şcoala Gimnazială nr. 127, 4.60, 4.65, -, 4.62, 0
B12569924, Şcoala Gimnazială "Ion I.C. Brătianu", 2.55, 3.00, -, 2.77, 0
B12570072, Şcoala Gimnazială nr. 131, 9.25, 7.75, -, 8.5, 0
B12570393, Liceul Teoretic "Nicolae Iorga", 6.85, 7.15, -, 7.0, 0
B12570578, Colegiul Național "Școala Centrală”, 8.50, 9.50, -, 9.0, 0
B12570608, Liceul Teoretic "Alexandru Vlahuţă", 7.75, 7.25, -, 7.5, 0
B12570627, Liceul Teoretic "Alexandru Vlahuţă", 8.75, 8.10, -, 8.43, 0
B12570629, Şcoala Gimnazială "Ion I.C. Brătianu", 8.90, 8.05, -, 8.48, 0
B12570633, Şcoala Gimnazială "Ion I.C. Brătianu", 2.40, 2.00, -, 2.2, 0
B12570871, Şcoala Gimnazială nr. 103, 8.80, 8.50, -, 8.65, 0
B12571491, Școala Gimnazială ”George Bacovia”, 3.85, 5.35, -, 4.6, 0
B12571701, Liceul Pedagogic "Anastasia Popescu", 9.20, 9.25, -, 9.22, 0
B12572146, Şcoala Gimnazială nr. 103, 8.45, 7.45, -, 7.95, 0
B12572148, Școala Gimnazială nr. 62, 7.20, 6.55, -, 6.88, 0
B12572152, Şcoala Gimnazială nr. 103, 9.10, 8.85, -, 8.97, 0
B12572169, Şcoala Gimnazială nr. 103, 8.20, 6.70, -, 7.45, 0
B12572183, Liceul Tehnologic ”Sfântul Pantelimon”, 3.65, 4.50, -, 4.08, 0
B12572799, Liceul cu Program Sportiv "Mircea Eliade", 5.95, 6.50, -, 6.22, 0
B12573601, Şcoala Gimnazială nr. 188, 7.15, 9.35, -, 8.25, 0
B12574124, Liceul ''Româno-Finlandez'', 9.40, 9.00, -, 9.2, 0
B12574756, Şcoala Gimnazială nr. 7, 7.20, 6.20, -, 6.7, 0
B12574759, Şcoala Gimnazială "Titu Maiorescu", 8.05, 6.25, -, 7.15, 0
B12574761, Şcoala Gimnazială "Herăstrău", 8.25, 7.95, -, 8.1, 0
B12574897, Scoala Gimnaziala "Step by Step", 7.45, 8.60, -, 8.03, 0
B12574900, Şcoala Gimnazială nr. 115, 8.35, 8.40, -, 8.38, 0
B12574902, Liceul Teoretic Internațional de Informatică Bucuresti, 8.95, 8.15, -, 8.55, 0
B12574905, Școala Gimnazială Metropolitană "Arc", 8.00, 8.80, -, 8.4, 0
B12574909, Liceul Teoretic Internațional de Informatică Bucuresti, 8.55, 8.40, -, 8.48, 0
B12574910, Liceul Teoretic Internațional de Informatică Bucuresti, 10.00, 9.90, -, 9.95, 0
B12574914, Colegiul Naţional de Informatică "Tudor Vianu", 9.75, 9.70, -, 9.72, 0
B12574915, Şcoala Gimnazială nr. 150, 9.55, 9.75, -, 9.65, 0
B12574924, Liceul ''Româno-Finlandez'', 5.60, 6.10, -, 5.85, 0
B12574927, Şcoala Gimnazială "Sfinţii Constantin și Elena", 9.65, 10.00, -, 9.82, 0
B12575211, Școala Gimnazială nr. 40, 6.80, 6.45, -, 6.62, 0
B12575241, Şcoala Gimnazială nr. 197, 8.95, 9.25, -, 9.1, 0
B12575244, Şcoala Gimnazială "Adrian Păunescu", 9.35, 9.30, -, 9.32, 0
B12575258, Şcoala Gimnazială nr. 197, 9.30, 8.20, -, 8.75, 0
B12575266, Colegiul Naţional "Elena Cuza", 9.40, 9.00, -, 9.2, 0
B12575274, Şcoala Gimnazială "Sfinţii Constantin și Elena", 9.60, 9.50, -, 9.55, 0
B12575287, Colegiul Naţional "Grigore Moisil", 9.35, 9.50, -, 9.43, 0
B12575305, Şcoala Gimnazială "Sfinţii Constantin și Elena", 8.80, 7.05, -, 7.93, 0
B12579715, Școala Gimnazială nr. 85, 7.80, 9.70, -, 8.75, 0
B12583686, Liceul Teoretic "Dante Alighieri", 6.50, 6.90, -, 6.7, 0
B12586503, Școala Gimnazială nr. 149, 9.00, 9.10, -, 9.05, 0
B12587080, Şcoala Gimnazială nr. 192, 9.75, 9.30, -, 9.53, 0
B12589693, Școala Gimnazială „Orizont", 8.45, 6.85, -, 7.65, 0
B12590502, Școala Gimnazială "Leonardo Da Vinci", 6.15, 5.20, -, 5.68, 0
B12592356, Școala Gimnazială nr. 39, 5.45, 6.20, -, 5.83, 0
B12595279, Școala Gimnazială "Federico Garcia Lorca", 8.15, 7.30, -, 7.72, 0
B12596068, Liceul Teoretic Bilingv "Miguel de Cervantes", 7.65, 8.00, -, 7.83, 0
B12596135, Şcoala Gimnazială "Titu Maiorescu", 7.40, 7.50, -, 7.45, 0
B12602469, Școala Gimnazială ”George Bacovia”, 7.95, 7.50, -, 7.72, 0
B12606111, Liceul Teoretic Internațional de Informatică Bucuresti, 8.60, 10.00, -, 9.3, 0
B12613822, Școala Gimnazială "Nicolae Labiș", 8.80, 7.60, -, 8.2, 0
B12747171, Liceul de Arte Plastice "Nicolae Tonitza", 5.40, 4.60, -, 5.0, 0
B12750500, Şcoala Gimnazială nr. 124, 4.40, 3.50, -, 3.95, 0
B12763161, Şcoala Gimnazială nr. 188, 7.00, 7.10, -, 7.05, 0
B12797557, Colegiul Romano-Catolic "Sfântul Iosif", 8.90, 9.15, -, 9.03, 0
B12803010, Liceul Pedagogic "Anastasia Popescu", 8.90, 9.60, -, 9.25, 0
B12807208, Școala Gimnazială Cezar Bolliac, 7.75, 6.80, -, 7.28, 0
B12814516, Şcoala Gimnazială "General Eremia Grigorescu", 5.25, 4.20, -, 4.72, 0
B12814981, Liceul cu Program Sportiv "Mircea Eliade", 3.90, 4.50, -, 4.2, 0
B12832851, Colegiul Național "Școala Centrală”, 7.90, 8.70, -, 8.3, 0
B12833775, Şcoala Gimnazială nr. 197, 9.35, 8.75, -, 9.05, 0
B12833821, Colegiul Naţional "Elena Cuza", 8.95, 8.45, -, 8.7, 0
B12834090, Școala Gimnazială nr. 79, 9.25, 9.40, -, 9.32, 0
B12835129, Şcoala Gimnazială nr. 179, 8.35, 7.90, -, 8.12, 0
B12838417, Școala Gimnazială nr. 79, 8.05, 9.40, -, 8.73, 0
B12838506, Școala Gimnazială nr. 79, 8.85, 9.50, -, 9.18, 0
B12844479, Şcoala Gimnazială "Uruguay", 6.05, 6.25, -, 6.15, 0
B12845676, Liceul Teoretic "Jean Monnet", 9.70, 9.75, -, 9.72, 0
B12845762, Liceul Teoretic "Nicolae Iorga", 7.10, 5.65, -, 6.38, 0
B12847061, Școala Gimnazială nr. 67, 6.15, 5.65, -, 5.9, 0
B12850081, Şcoala Gimnazială nr. 84, 8.60, 9.15, -, 8.88, 0
B12852195, Colegiul Naţional "Gheorghe Lazăr", 9.45, 9.05, -, 9.25, 0
B12852493, Școala Gimnazială nr. 99, 7.30, 7.35, -, 7.32, 0
B12852591, Liceul Teoretic "Dante Alighieri", 8.95, 7.55, -, 8.25, 0
B12854530, Şcoala Gimnazială "Sfântul Andrei", 7.00, 7.25, -, 7.12, 0
B12856906, Liceul Teoretic Bilingv "Miguel de Cervantes", 8.55, 9.45, -, 9.0, 0
B12859569, Școala Gimnazială nr. 97, 8.55, 7.55, -, 8.05, 0
B12859579, Școala Gimnazială nr. 97, 9.60, 9.90, -, 9.75, 0
B12859727, Școala Gimnazială nr. 88, 2.95, 5.55, -, 4.25, 0
B12860684, Liceul Teoretic "Dante Alighieri", 8.35, 7.60, -, 7.97, 0
B12861669, Școala Gimnazială nr. 95, 7.10, 6.65, -, 6.88, 0
B12862976, Liceul Teoretic Internațional de Informatică Bucuresti, 9.40, 8.75, -, 9.07, 0
B12862983, Liceul Teoretic Internațional de Informatică Bucuresti, 5.85, 5.90, -, 5.88, 0
B12863395, Şcoala Gimnazială "Titu Maiorescu", 5.70, 5.25, -, 5.47, 0
B12863430, Liceul Teoretic Internațional de Informatică Bucuresti, 7.60, 9.75, -, 8.68, 0
B12867848, Şcoala Gimnazială nr. 194, 9.10, 9.10, -, 9.1, 0
B12870991, Şcoala Gimnazială "Pia Brătianu", 9.35, 10.00, -, 9.68, 0
B12873491, Şcoala Gimnazială "Herăstrău", 8.95, 8.30, -, 8.62, 0
B12873492, Liceul Teoretic Internațional de Informatică Bucuresti, 8.45, 10.00, -, 9.22, 0
B12873493, Liceul Teoretic Internațional de Informatică Bucuresti, 7.70, 8.90, -, 8.3, 0
B12873494, Şcoala Gimnazială "Herăstrău", 7.65, 9.30, -, 8.48, 0
B12873495, Scoala Gimnaziala "ALETHEEA", 9.70, 8.40, -, 9.05, 0
B12873497, Liceul Teoretic Internațional de Informatică Bucuresti, 9.30, 9.90, -, 9.6, 0
B12874924, Şcoala Gimnazială nr. 133, 3.85, 4.50, -, 4.17, 0
B12874940, Școala Gimnazială nr. 112, 7.90, 5.95, -, 6.93, 0
B12875337, Școala Gimnazială nr. 39, 1.85, 4.55, -, 3.2, 0
B12877170, Școala Gimnazială nr. 39, 3.75, 5.50, -, 4.62, 0
B12877218, Școala Gimnazială nr. 39, 4.10, 5.00, -, 4.55, 0
B12879665, Școala Gimnazială Cezar Bolliac, 7.65, 6.60, -, 7.12, 0
B12879805, Şcoala Gimnazială "Sfânta Treime", 6.90, 7.10, -, 7.0, 0
B12886665, Şcoala Gimnazială nr. 183, 4.05, 2.00, -, 3.02, 0
B12886871, Școala Gimnazială nr. 56, 3.20, 3.50, -, 3.35, 0
B12888566, Şcoala Gimnazială "Ion Dumitriu", 5.55, 3.60, -, 4.58, 0
B12891487, Școala Gimnazială nr. 41, 7.40, 6.50, -, 6.95, 0
B12896518, Școala Gimnazială nr. 85, 6.00, 5.50, -, 5.75, 0
B12899342, Şcoala Gimnazială nr. 279, 8.70, 8.80, -, 8.75, 0
B12900021, Şcoala Gimnazială "Elena Văcărescu", 2.55, 3.00, -, 2.77, 0
B12901082, Şcoala Gimnazială "I. G. Duca", 5.50, 5.00, -, 5.25, 0
B12906147, Liceul Teoretic "Eugen Lovinescu", 5.45, 5.50, -, 5.47, 0
B12909038, Școala Gimnazială nr. 31, 3.40, 5.20, -, 4.3, 0
B13048890, Şcoala Gimnazială nr. 142, 7.25, 4.20, -, 5.72, 0
B13059619, Școala Gimnazială nr. 27, 7.95, 6.65, -, 7.3, 0
B13060518, Liceul Teoretic Internațional de Informatică Bucuresti, 7.60, 6.00, -, 6.8, 0
B13068490, Școala Gimnazială ”Sf. Silvestru”, 7.20, 7.40, -, 7.3, 0
B13085449, Liceul Teoretic "Marin Preda", 7.15, 7.50, -, 7.33, 0
B13087727, Şcoala Gimnazială "Mircea Sântimbreanu", 4.00, 4.55, -, 4.28, 0
B13090610, Școala Gimnazială nr. 88, 6.20, 5.70, -, 5.95, 0
B13091590, Liceul Teoretic Internațional de Informatică Bucuresti, 8.00, 10.00, -, 9.0, 0
B13099034, Colegiul Naţional de Muzică "George Enescu", 8.80, 8.20, -, 8.5, 0
B13101106, Școala Gimnazială "Maria Rosetti", 7.45, 8.20, -, 7.82, 0
B13104745, Şcoala Gimnazială "Titu Maiorescu", 8.90, 9.70, -, 9.3, 0
B13106092, Școala Gimnazială ”George Bacovia”, 5.20, 5.85, -, 5.53, 0
B13106821, Școala Gimnazială nr. 77, 1.90, 4.50, -, 3.2, 0
B13108772, Liceul Teoretic Mihai Ionescu, 7.40, 9.35, -, 8.38, 0
B13109890, Şcoala Gimnazială "Pia Brătianu", 8.05, 8.50, -, 8.28, 0
B13121339, Şcoala Gimnazială nr. 128, 6.00, 6.90, -, 6.45, 0
B13121566, Școala Gimnazială ”Maica Domnului”, 5.60, 8.00, -, 6.8, 0
B13124188, Liceul Teoretic Internațional de Informatică Bucuresti, 5.10, 8.15, -, 6.62, 0
B13126529, Colegiul Naţional "Ion Neculce", 6.65, 6.10, -, 6.38, 0
B13126949, Școala Gimnazială "Copil Dorit", 9.75, 9.75, -, 9.75, 0
B13141176, Şcoala Gimnazială nr. 5, 6.80, 4.75, -, 5.78, 0
B13143391, Colegiul Naţional "Ion Neculce", 8.85, 9.55, -, 9.2, 0
B13149568, Şcoala Gimnazială "Sfântul Andrei", 5.55, 5.05, -, 5.3, 0
B13151685, Şcoala Gimnazială nr. 184, 6.45, 6.25, -, 6.35, 0
B13160066, Colegiul German "Goethe", 3.25, 5.20, -, 4.22, 0
B13160342, Colegiul German "Goethe", 7.10, 5.90, -, 6.5, 0
B13164950, Liceul Teoretic "Dante Alighieri", 6.25, 5.25, -, 5.75, 0
B13166093, Colegiul Naţional de Arte "Dinu Lipatti", 8.40, 7.75, -, 8.07, 0
B13166935, Școala Gimnazială "Leonardo Da Vinci", 3.55, 4.55, -, 4.05, 0
B13171332, Școala Gimnazială nr. 79, 5.10, 4.70, -, 4.9, 0
B13173918, Școala Gimnazială nr. 39, 7.15, 5.10, -, 6.12, 0
B13173922, Școala Gimnazială nr. 39, 7.00, 7.05, -, 7.03, 0
B13174169, Școala Gimnazială nr. 27, 5.15, 5.60, -, 5.38, 0
B13175533, Școala Gimnazială nr. 97, 8.30, 7.80, -, 8.05, 0
B13176076, Liceul Teoretic Bilingv "Miguel de Cervantes", 9.15, 8.95, -, 9.05, 0
B13178970, Colegiul Național "Școala Centrală”, 6.90, 8.05, -, 7.48, 0
B13185197, Şcoala Gimnazială "Sfânta Treime", 4.75, 5.00, -, 4.88, 0
B13194041, Școala Gimnazială nr. 78, 8.40, 8.40, -, 8.4, 0
B13196350, Școala Gimnazială ”Grigorie Ghica Voievod”, 3.25, 5.05, -, 4.15, 0
B13200079, Şcoala Gimnazială nr. 190, 8.25, 9.00, -, 8.62, 0
B13200080, Şcoala Gimnazială nr. 190, 8.50, 7.15, -, 7.83, 0
B13200108, Şcoala Gimnazială nr. 190, 8.45, 8.90, -, 8.68, 0
B13339007, Liceul Greco-Catolic "Timotei Cipariu", 8.85, 8.15, -, 8.5, 0
B13346632, Şcoala Gimnazială "George Topârceanu", 4.10, 4.50, -, 4.3, 0
B13348674, Şcoala Gimnazială nr. 117, 8.80, 9.40, -, 9.1, 0
B13374253, Şcoala Gimnazială "Ion Dumitriu", 8.55, 6.70, -, 7.62, 0
B13395431, Școala Gimnazială nr. 32, 4.30, 6.90, -, 5.6, 0
B13395721, Școala Gimnazială nr.145, 3.65, 4.00, -, 3.83, 0
B13396660, Școala Gimnazială ”Maica Domnului”, 8.20, 6.90, -, 7.55, 0
B13402503, Școala Gimnazială nr. 97, 8.50, 9.00, -, 8.75, 0
B13409254, Școala Gimnazială nr. 39, 3.45, 4.00, -, 3.73, 0
B13412488, Şcoala Gimnazială nr. 127, 7.20, 6.05, -, 6.62, 0
B13437057, Şcoala Gimnazială "Ion I.C. Brătianu", 3.85, 4.20, -, 4.03, 0
B13437071, Şcoala Gimnazială "Ion I.C. Brătianu", 8.35, 7.00, -, 7.67, 0
B13442034, Şcoala Gimnazială nr. 178, 6.95, 7.65, -, 7.3, 0
B13442527, Şcoala Gimnazială "Elena Văcărescu", 8.50, 6.00, -, 7.25, 0
B13442613, Liceul Teoretic "Alexandru Vlahuţă", 8.00, 7.25, -, 7.62, 0
B13442932, Şcoala Gimnazială "Ion I.C. Brătianu", 3.00, 3.50, -, 3.25, 0
B13447322, Şcoala Gimnazială "Titu Maiorescu", 8.95, 9.50, -, 9.22, 0
B13448992, Liceul Teoretic "Eugen Lovinescu", 2.80, 4.00, -, 3.4, 0
B13449935, Școala Gimnazială nr. 149, 6.50, 5.55, -, 6.03, 0
B13450543, Liceul Teoretic Bilingv "Miguel de Cervantes", 7.00, 7.65, -, 7.33, 0
B13452670, Școala Gimnazială nr. 39, 4.75, 6.60, -, 5.67, 0
B13455202, Colegiul German "Goethe", 9.40, 9.50, -, 9.45, 0
B13455344, Școala Gimnazială nr. 31, 2.00, 2.00, -, 2.0, 0
B13458671, Şcoala Gimnazială nr. 108, 6.20, 5.70, -, 5.95, 0
B13464647, Şcoala Gimnazială "Sfântul Andrei", 3.40, 5.00, -, 4.2, 0
B13464761, Complexul Educational Laude-Reut, 8.90, 9.80, -, 9.35, 0
B13580892, Şcoala Gimnazială "George Topârceanu", 8.05, 5.05, -, 6.55, 0
B13585500, Şcoala Gimnazială nr. 162, 8.65, 8.45, -, 8.55, 0
B13613263, Școala Gimnazială ”Iancului”, 7.15, 7.60, -, 7.38, 0
B13618538, Școala Gimnazială "Maria Rosetti", 7.40, 6.20, -, 6.8, 0
B13621912, Școala Gimnazială "Maria Rosetti", 6.95, 8.40, -, 7.68, 0
B13631611, Școala Gimnazială nr. 71, 9.65, 9.20, -, 9.43, 0
B13633733, Școala Gimnazială ”Tudor Arghezi”, 8.70, 9.10, -, 8.9, 0
B13636968, Școala Gimnazială nr. 56, 5.40, 6.00, -, 5.7, 0
B13661667, Şcoala Gimnazială nr. 133, 4.75, 5.00, -, 4.88, 0
B13672062, Colegiul German "Goethe", 4.30, 6.40, -, 5.35, 0
B13672354, Școala Gimnazială ”George Bacovia”, 9.25, 6.90, -, 8.07, 0
B13673188, Şcoala Gimnazială nr. 197, 6.90, 6.50, -, 6.7, 0
B13673744, Şcoala Gimnazială "Emil Racoviţă", 8.00, 7.25, -, 7.62, 0
B13679959, Şcoala Gimnazială nr. 178, 5.90, 6.10, -, 6.0, 0
B13684059, Colegiul Național "Școala Centrală”, 9.35, 7.05, -, 8.2, 0
B13689259, Colegiul German "Goethe", 9.10, 9.40, -, 9.25, 0
B13689261, Colegiul German "Goethe", 7.75, 8.35, -, 8.05, 0
B13690552, Școala Gimnazială nr. 27, 3.45, 6.80, -, 5.12, 0
B13690566, Școala Gimnazială nr. 39, 9.05, 9.05, -, 9.05, 0
B13691889, Liceul Teoretic Internațional de Informatică Bucuresti, 8.60, 10.00, -, 9.3, 0
B13692763, Școala Gimnazială nr. 39, 5.95, 6.10, -, 6.03, 0
B13698241, Școala Gimnazială nr. 39, 3.20, 4.50, -, 3.85, 0
B13698725, Şcoala Gimnazială nr. 181, 5.00, 6.50, -, 5.75, 0
B13701890, Şcoala Gimnazială "Pia Brătianu", 9.55, 9.80, -, 9.68, 0
B13714644, Școala Gimnazială nr. 165, 3.40, 4.00, -, 3.7, 0
B13874882, Școala Gimnazială ”Grigorie Ghica Voievod”, 5.25, 3.50, -, 4.38, 0
B13879767, Şcoala Gimnazială nr. 128, 9.15, 7.90, -, 8.53, 0
B13931219, Şcoala Gimnazială "King George", 9.20, 10.00, -, 9.6, 0
B13971897, Liceul Teoretic Bilingv "Miguel de Cervantes", 5.40, 4.05, -, 4.72, 0
B13984229, Şcoala Gimnazială nr. 150, 7.95, 6.50, -, 7.22, 0
B13984700, Școala Gimnazială "Leonardo Da Vinci", 5.25, 7.05, -, 6.15, 0
B13992010, Liceul Teoretic "Genesis College", 7.65, 8.10, -, 7.88, 0
